s_id,semester,leave_school_name,leave_dept_name,degree_now,第一題,第二題,第三題,第四題,第五題,第六題,第七題,第八題,第九題,第十題,第10題,第十一題,第11題,第十二題
5ffb3c31f9285ff84ba0cb73aff1234d,101,資訊電機學院,通訊工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,製造業 (C)*:*,"約新臺幣80,001元至85,000元*:*",境內_新竹縣*:*,NULL,NULL,校內實務課程*:*,NULL,溝通表達能力*:*,團隊合作能力*:*,尚可*:*,設計學門*:*
600de194d4f0f78e30b294c0909f1398,100,資訊電機學院,資訊工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊部門*:*,否*:*,出版、影音製作傳播及資通訊服務業 (J)*:*,"約新臺幣75,001元至80,000元*:*",境內_新竹市*:*,NULL,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*,NULL,問題解決能力*:*工作紀律、責任感及時間管理能力*:*,資訊科技應用能力*:*人際互動能力*:*,符合*:*,沒有進修需求*:*
601b801366c50aed57563b7ddaba6d15,100,地球科學學院,地球物理研究所博士班,博士班,全職工作_企業（包括民營企業或國營企業…等）*:*,其他部門*:*,是*:*,出版、影音製作傳播及資通訊服務業 (J)*:*,"約新臺幣49,001元至52,000元*:*",境內_台北市*:*,NULL,NULL,擔任研究或教學助理*:*建立同學及老師人脈*:*專業知識、知能傳授*:*,NULL,問題解決能力*:*持續學習能力*:*溝通表達能力*:*,創新能力*:*問題解決能力*:*溝通表達能力*:*,符合*:*,電算機學門*:*
602d57ca5e9e58931441b5b1a4ec5042,101,理學院,生命科學系,學士班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,NULL,準備考試_其他*:*,NULL,NULL,NULL,問題解決能力*:*持續學習能力*:*溝通表達能力*:*,外語能力*:*創新能力*:*持續學習能力*:*,NULL,醫藥衛生學門*:*
6033387f9421ab3c16cda5ac6ea3fac3,103,管理學院,資訊管理學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,客服部門*:*,否*:*,專業 、科學及技術服務(M)*:*,NULL,境內_南投縣*:*,服役中或等待服役中*:*,NULL,建立同學及老師人脈*:*,持續學習能力*:*溝通表達能力*:*創新能力*:*,NULL,外語能力*:*溝通表達能力*:*團隊合作能力*:*,NULL,生命科學門*:*設計學門*:*法律學門*:*
604434400c19a5edbf4009164846fb18,100,管理學院,企業管理學系碩士在職專班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,業務部門*:*,否*:*,金融及保險業 (K)*:*,"約新臺幣80,001元至85,000元*:*",境內_台北市*:*,NULL,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*校內實務課程*:*,NULL,創新能力*:*問題解決能力*:*溝通表達能力*:*,人際互動能力*:*溝通表達能力*:*跨領域整合能力*:*,非常符合*:*,商業及管理學門*:*
60629a396904bf3415f0f6ff646fdeec,103,管理學院,經濟學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,業務部門*:*,否*:*,專業 、科學及技術服務(M)*:*,NULL,境內_新竹市*:*,準備考試_國內研究所*:*,NULL,校內實務課程*:*,持續學習能力*:*跨領域整合能力*:*創新能力*:*,NULL,溝通表達能力*:*跨領域整合能力*:*持續學習能力*:*,NULL,藝術學門*:*人文學門*:*生命科學門*:*
60637e927bef673d49b50fe1e5c0ae36,100,資訊電機學院,網路學習科技研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊部門*:*,否*:*,出版、影音製作傳播及資通訊服務業 (J)*:*,"約新臺幣46,001元至49,000元*:*",境內_台北市*:*,NULL,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*校外業界實習*:*,NULL,持續學習能力*:*溝通表達能力*:*團隊合作能力*:*,外語能力*:*團隊合作能力*:*溝通表達能力*:*,尚可*:*,商業及管理學門*:*
606ae088daaf0bf3b73262fde0cd7d64,103,資訊電機學院,資訊工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊部門*:*,否*:*,製造業 (C)*:*,NULL,境內_嘉義市*:*,尋找工作中_到現在還在尋找工作的最大可能原因為何_沒有工作機會*:*,NULL,建立同學及老師人脈*:*,持續學習能力*:*團隊合作能力*:*溝通表達能力*:*,NULL,持續學習能力*:*團隊合作能力*:*溝通表達能力*:*,NULL,人文學門*:*設計學門*:*社會及行為科學門*:*
6072c9cd0e826941017094ab7f7680dc,103,地球科學學院,大氣科學學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,工程部門*:*,否*:*,專業 、科學及技術服務(M)*:*,NULL,境內_台中市*:*,尋找工作中_到現在還在尋找工作的最大可能原因為何_公司財務或制度不穩健*:*,NULL,校外業界實習*:*,持續學習能力*:*問題解決能力*:*外語能力*:*,NULL,工作紀律、責任感及時間管理能力*:*溝通表達能力*:*持續學習能力*:*,NULL,傳播學門*:*商業及管理學門*:*法律學門*:*
6092a3c70139627bf524cd3226f0bfb3,101,資訊電機學院,資訊工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,工程部門*:*,否*:*,製造業 (C)*:*,"約新臺幣60,001元至65,000元*:*",境內_台南市*:*,NULL,NULL,校內實務課程*:*專業知識、知能傳授*:*,NULL,問題解決能力*:*持續學習能力*:*溝通表達能力*:*,溝通表達能力*:*問題解決能力*:*工作紀律、責任感及時間管理能力*:*,符合*:*,沒有進修需求*:*
60a2ef4a93fee263950affb27ecc08d2,101,資訊電機學院,通訊工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,專業 、科學及技術服務(M)*:*,"約新臺幣52,001元至55,000元*:*",境內_高雄市*:*,NULL,NULL,社團活動*:*專業知識、知能傳授*:*校內實務課程*:*,NULL,持續學習能力*:*跨領域整合能力*:*問題解決能力*:*,問題解決能力*:*,符合*:*,電算機學門*:*
60a7d1a4d36187269b3028f9ceca356c,100,工學院,機械工程學系碩士班,碩士班,全職工作_非營利機構*:*,研發 /開發部門*:*,否*:*,專業 、科學及技術服務(M)*:*,"約新臺幣52,001元至55,000元*:*",境內_新竹縣*:*,NULL,NULL,建立同學及老師人脈*:*專業知識、知能傳授*:*語言學習*:*,NULL,問題解決能力*:*溝通表達能力*:*跨領域整合能力*:*,跨領域整合能力*:*,符合*:*,商業及管理學門*:*
60d49b219c10d23979db36ca7634fc0e,100,管理學院,企業管理學系博士班,博士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊部門*:*,否*:*,專業 、科學及技術服務(M)*:*,"約新臺幣100,001元至110,000元*:*",境內_台中市*:*,NULL,NULL,校內實務課程*:*校外業界實習*:*,NULL,持續學習能力*:*團隊合作能力*:*問題解決能力*:*,團隊合作能力*:*持續學習能力*:*人際互動能力*:*,非常符合*:*,法律學門*:*
60f333993479bb9c088fdfacd0204f3f,101,管理學院,管理學院高階主管企管碩士班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,其他部門*:*,是*:*,製造業 (C)*:*,"約新臺幣85,001元至90,000元*:*",境內_新北市*:*,NULL,NULL,校內實務課程*:*,NULL,跨領域整合能力*:*資訊科技應用能力*:*創新能力*:*,創新能力*:*問題解決能力*:*溝通表達能力*:*,非常符合*:*,環境保護學門*:*
610857373d65ebf1cfcf87353c69c60e,101,工學院,化學工程與材料工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,工程部門*:*,否*:*,製造業 (C)*:*,"約新臺幣52,001元至55,000元*:*",境內_台南市*:*,NULL,NULL,擔任研究或教學助理*:*專業知識、知能傳授*:*,NULL,工作紀律、責任感及時間管理能力*:*問題解決能力*:*溝通表達能力*:*,工作紀律、責任感及時間管理能力*:*團隊合作能力*:*溝通表達能力*:*,符合*:*,數學及統計門*:*
6110c66c41bfe1915de01352ea365709,103,理學院,光電科學與工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,其他部門（請敘明）*:*,否*:*,製造業 (C)*:*,NULL,境內_彰化縣*:*,準備考試_公務人員*:*,NULL,專業知識、知能傳授*:*,溝通表達能力*:*,NULL,持續學習能力*:*資訊科技應用能力*:*工作紀律、責任感及時間管理能力*:*,NULL,社會及行為科學門*:*
61309f97f62770c23682e9528906207a,103,文學院,學習與教學研究所碩士班,碩士班,全職工作_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,教育訓練部門*:*,否*:*,教育業 (P)*:*,NULL,境內_高雄市*:*,準備考試_公務人員*:*,NULL,專業知識、知能傳授*:*,溝通表達能力*:*,NULL,持續學習能力*:*溝通表達能力*:*工作紀律、責任感及時間管理能力*:*,NULL,教育學門*:*商業及管理學門*:*社會及行為科學門*:*
613a4bd00ba938ed9a2349ec52db8b60,100,工學院,機械工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,專業 、科學及技術服務(M)*:*,"約新臺幣52,001元至55,000元*:*",境內_苗栗縣*:*,NULL,NULL,語言學習*:*建立同學及老師人脈*:*專業知識、知能傳授*:*,NULL,外語能力*:*資訊科技應用能力*:*,問題解決能力*:*外語能力*:*,符合*:*,電算機學門*:*
613e1400e98932fe5f76232f14235f8b,100,理學院,物理學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,工程部門*:*,是*:*,製造業 (C)*:*,"約新臺幣52,001元至55,000元*:*",境外_亞洲（香港、澳門、大陸地區）*:*,NULL,NULL,專業知識、知能傳授*:*擔任研究或教學助理*:*,NULL,工作紀律、責任感及時間管理能力*:*創新能力*:*,工作紀律、責任感及時間管理能力*:*創新能力*:*,符合*:*,工程學門*:*
6150b63527293db5087c81109209856f,103,理學院,光電科學與工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,製造業 (C)*:*,NULL,境內_嘉義市*:*,服役中或等待服役中*:*,NULL,校內實務課程*:*,創新能力*:*溝通表達能力*:*人際互動能力*:*,NULL,問題解決能力*:*溝通表達能力*:*領導能力*:*,NULL,教育學門*:*生命科學門*:*社會及行為科學門*:*
61674f0b5b672ef26d8d5aeb93f9e1c9,103,管理學院,資訊管理學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊部門*:*,否*:*,製造業 (C)*:*,NULL,境外，(請填報工作國家別)_亞洲（香港、澳門、大陸地區以外國家）*:*,準備考試_公務人員*:*,NULL,建立同學及老師人脈*:*,人際互動能力*:*溝通表達能力*:*,NULL,外語能力*:*持續學習能力*:*資訊科技應用能力*:*,NULL,社會及行為科學門*:*法律學門*:*
616c8be89b6cb7e1fdadd96f79b29df2,103,地球科學學院,地球科學學系,學士班,目前非就業中（請跳答第7題後，再跳答第10、11、12題）*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,問題解決能力*:*外語能力*:*資訊科技應用能力*:*,NULL,教育學門*:*人文學門*:*商業及管理學門*:*
616d5bb0643adabee50177d51d345eb4,101,資訊電機學院,通訊工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,專業 、科學及技術服務(M)*:*,"約新臺幣52,001元至55,000元*:*",境內_新竹縣*:*,NULL,NULL,專業知識、知能傳授*:*,NULL,外語能力*:*問題解決能力*:*跨領域整合能力*:*,問題解決能力*:*,尚可*:*,數學及統計門*:*
617c184d3772ea1eb1c0cf9721744b6e,100,工學院,材料科學與工程研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,生產 /製造 部門*:*,否*:*,製造業 (C)*:*,"約新臺幣100,001元至110,000元*:*",境內_新竹市*:*,NULL,NULL,參與國際交流活動*:*建立同學及老師人脈*:*校外業界實習*:*,NULL,團隊合作能力*:*溝通表達能力*:*問題解決能力*:*,溝通表達能力*:*團隊合作能力*:*問題解決能力*:*,符合*:*,商業及管理學門*:*
617c48355cd69e2f08e1cb6d765bea37,103,地球科學學院,大氣科學學系,學士班,目前非就業中（請跳答第7題後，再跳答第10、11、12題）*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,資訊科技應用能力*:*跨領域整合能力*:*創新能力*:*,NULL,教育學門*:*社會及行為科學門*:*設計學門*:*
619431c9e8688c4e5314dd9942cd3f95,103,工學院,土木工程學系碩士班,碩士班,全職工作_政府部門（含職業軍人）*:*,工程部門*:*,否*:*,公共行政及國防、強制性社會安全 (O)*:*,NULL,境內_南投縣*:*,尋找工作中_到現在還在尋找工作的最大可能原因為何_沒有工作機會*:*,NULL,校內實務課程*:*,溝通表達能力*:*,NULL,資訊科技應用能力*:*外語能力*:*,NULL,法律學門*:*
619d83347e258d0773bfe66b8e22df2a,101,管理學院,財務金融學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,財務 /會計 部門*:*,否*:*,專業 、科學及技術服務(M)*:*,"約新臺幣55,001元至60,000元*:*",境內_台北市*:*,NULL,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*語言學習*:*,NULL,工作紀律、責任感及時間管理能力*:*問題解決能力*:*溝通表達能力*:*,資訊科技應用能力*:*工作紀律、責任感及時間管理能力*:*,不符合*:*,電算機學門*:*
619eac48db378c02d9b6c443d4333945,103,工學院,機械工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,其他部門（請敘明）*:*,否*:*,製造業 (C)*:*,NULL,境內_花蓮縣*:*,進修中*:*,NULL,專業知識、知能傳授*:*,創新能力*:*外語能力*:*工作紀律、責任感及時間管理能力*:*,NULL,外語能力*:*溝通表達能力*:*問題解決能力*:*,NULL,生命科學門*:*社會及行為科學門*:*教育學門*:*
61b954db1d0b61a86bd6d03dc3da7be1,100,管理學院,產業經濟研究所碩士在職專班,碩士在職專班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,NULL,尋找工作中_目前已花多久時間找工作_其他*:*,NULL,NULL,NULL,問題解決能力*:*外語能力*:*人際互動能力*:*,人際互動能力*:*問題解決能力*:*外語能力*:*,NULL,沒有進修需求*:*
61c8b3893aa1c597ebd31ed53fce856d,101,管理學院,財務金融學系,學士班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,NULL,尋找工作中_到現在還在尋找工作的最大可能原因為何_工作內容不滿意*:*尋找工作中_目前已花多久時間找工作_約1個月以內*:*,NULL,NULL,NULL,溝通表達能力*:*,團隊合作能力*:*,NULL,工程學門*:*
61c9b90a4ef9cf1effbd29749065b46e,101,資訊電機學院,通訊工程學系碩士在職專班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,設計部門*:*,否*:*,製造業 (C)*:*,"約新臺幣85,001元至90,000元*:*",境內_新北市*:*,NULL,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*,NULL,跨領域整合能力*:*問題解決能力*:*持續學習能力*:*,人際互動能力*:*,尚可*:*,沒有進修需求*:*
61da928d928961ef8a97272e4b5483a1,100,地球科學學院,大氣科學學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,企劃 /行銷部門*:*,否*:*,出版、影音製作傳播及資通訊服務業 (J)*:*,"約新臺幣34,001元至37,000元*:*",境內_台北市*:*,NULL,NULL,建立同學及老師人脈*:*志工服務、服務學習*:*社團活動*:*,NULL,溝通表達能力*:*問題解決能力*:*人際互動能力*:*,領導能力*:*問題解決能力*:*溝通表達能力*:*,非常不符合*:*,商業及管理學門*:*
61dd8e52a7ae770524d876cf46875517,100,理學院,光電科學與工程學系光電產業研發碩士專班,碩士在職專班,全職工作_創業*:*,行政部門*:*,是*:*,專業 、科學及技術服務(M)*:*,"約新臺幣65,001元至70,000元*:*",境內_台北市*:*,NULL,NULL,建立同學及老師人脈*:*專業知識、知能傳授*:*校內實務課程*:*,NULL,持續學習能力*:*問題解決能力*:*工作紀律、責任感及時間管理能力*:*,持續學習能力*:*問題解決能力*:*跨領域整合能力*:*,非常符合*:*,商業及管理學門*:*
61e51d87004db9b7944a7eea8e3189b2,101,工學院,能源工程研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,生產 /製造 部門*:*,是*:*,製造業 (C)*:*,"約新臺幣55,001元至60,000元*:*",境內_桃園市*:*,NULL,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*,NULL,溝通表達能力*:*人際互動能力*:*工作紀律、責任感及時間管理能力*:*,問題解決能力*:*持續學習能力*:*溝通表達能力*:*,符合*:*,商業及管理學門*:*
